variante,temperatura,configuracao_binaria,configuracao_letras,num_ones,escolha
v9_lista_completa_meio_ab,0.0,01011110110,ababbbbabba,7,1
v9_lista_completa_meio_ab,0.0,01011110111,ababbbbabbb,8,1
v9_lista_completa_meio_ab,0.0,01011111000,ababbbbbaaa,6,1
v9_lista_completa_meio_ab,0.0,01011111001,ababbbbbaab,7,1
v9_lista_completa_meio_ab,0.0,01011111010,ababbbbbaba,7,1
v9_lista_completa_meio_ab,0.0,01011111011,ababbbbbabb,8,1
v9_lista_completa_meio_ab,0.0,01011111100,ababbbbbbaa,7,1
v9_lista_completa_meio_ab,0.0,01011111101,ababbbbbbab,8,1
v9_lista_completa_meio_ab,0.0,01011111110,ababbbbbbba,8,1
v9_lista_completa_meio_ab,0.0,01011111111,ababbbbbbbb,9,1
v9_lista_completa_meio_ab,0.0,01100000000,abbaaaaaaaa,2,0
v9_lista_completa_meio_ab,0.0,01100000001,abbaaaaaaab,3,0
v9_lista_completa_meio_ab,0.0,01100000010,abbaaaaaaba,3,0
v9_lista_completa_meio_ab,0.0,01100000011,abbaaaaaabb,4,0
v9_lista_completa_meio_ab,0.0,01100000100,abbaaaaabaa,3,0
v9_lista_completa_meio_ab,0.0,01100000101,abbaaaaabab,4,0
v9_lista_completa_meio_ab,0.0,01100000110,abbaaaaabba,4,0
v9_lista_completa_meio_ab,0.0,01100000111,abbaaaaabbb,5,0
v9_lista_completa_meio_ab,0.0,01100001000,abbaaaabaaa,3,0
v9_lista_completa_meio_ab,0.0,01100001001,abbaaaabaab,4,0
v9_lista_completa_meio_ab,0.0,01100001010,abbaaaababa,4,0
v9_lista_completa_meio_ab,0.0,01100001011,abbaaaababb,5,0
v9_lista_completa_meio_ab,0.0,01100001100,abbaaaabbaa,4,0
v9_lista_completa_meio_ab,0.0,01100001101,abbaaaabbab,5,1
v9_lista_completa_meio_ab,0.0,01100001110,abbaaaabbba,5,0
v9_lista_completa_meio_ab,0.0,01100001111,abbaaaabbbb,6,1
v9_lista_completa_meio_ab,0.0,01100010000,abbaaabaaaa,3,0
v9_lista_completa_meio_ab,0.0,01100010001,abbaaabaaab,4,0
v9_lista_completa_meio_ab,0.0,01100010010,abbaaabaaba,4,0
v9_lista_completa_meio_ab,0.0,01100010011,abbaaabaabb,5,0
v9_lista_completa_meio_ab,0.0,01100010100,abbaaababaa,4,0
v9_lista_completa_meio_ab,0.0,01100010101,abbaaababab,5,1
v9_lista_completa_meio_ab,0.0,01100010110,abbaaababba,5,0
v9_lista_completa_meio_ab,0.0,01100010111,abbaaababbb,6,1
v9_lista_completa_meio_ab,0.0,01100011000,abbaaabbaaa,4,0
v9_lista_completa_meio_ab,0.0,01100011001,abbaaabbaab,5,1
v9_lista_completa_meio_ab,0.0,01100011010,abbaaabbaba,5,0
v9_lista_completa_meio_ab,0.0,01100011011,abbaaabbabb,6,1
v9_lista_completa_meio_ab,0.0,01100011100,abbaaabbbaa,5,0
v9_lista_completa_meio_ab,0.0,01100011101,abbaaabbbab,6,1
v9_lista_completa_meio_ab,0.0,01100011110,abbaaabbbba,6,1
v9_lista_completa_meio_ab,0.0,01100011111,abbaaabbbbb,7,1
v9_lista_completa_meio_ab,0.0,01100100000,abbaabaaaaa,3,1
v9_lista_completa_meio_ab,0.0,01100100001,abbaabaaaab,4,1
v9_lista_completa_meio_ab,0.0,01100100010,abbaabaaaba,4,1
v9_lista_completa_meio_ab,0.0,01100100011,abbaabaaabb,5,1
v9_lista_completa_meio_ab,0.0,01100100100,abbaabaabaa,4,1
v9_lista_completa_meio_ab,0.0,01100100101,abbaabaabab,5,1
v9_lista_completa_meio_ab,0.0,01100100110,abbaabaabba,5,1
v9_lista_completa_meio_ab,0.0,01100100111,abbaabaabbb,6,1
v9_lista_completa_meio_ab,0.0,01100101000,abbaababaaa,4,1
v9_lista_completa_meio_ab,0.0,01100101001,abbaababaab,5,1
v9_lista_completa_meio_ab,0.0,01100101010,abbaabababa,5,1
v9_lista_completa_meio_ab,0.0,01100101011,abbaabababb,6,1
v9_lista_completa_meio_ab,0.0,01100101100,abbaababbaa,5,1
v9_lista_completa_meio_ab,0.0,01100101101,abbaababbab,6,1
v9_lista_completa_meio_ab,0.0,01100101110,abbaababbba,6,1
v9_lista_completa_meio_ab,0.0,01100101111,abbaababbbb,7,1
v9_lista_completa_meio_ab,0.0,01100110000,abbaabbaaaa,4,1
v9_lista_completa_meio_ab,0.0,01100110001,abbaabbaaab,5,1
v9_lista_completa_meio_ab,0.0,01100110010,abbaabbaaba,5,1
v9_lista_completa_meio_ab,0.0,01100110011,abbaabbaabb,6,1
v9_lista_completa_meio_ab,0.0,01100110100,abbaabbabaa,5,1
v9_lista_completa_meio_ab,0.0,01100110101,abbaabbabab,6,1
v9_lista_completa_meio_ab,0.0,01100110110,abbaabbabba,6,1
v9_lista_completa_meio_ab,0.0,01100110111,abbaabbabbb,7,1
v9_lista_completa_meio_ab,0.0,01100111000,abbaabbbaaa,5,1
v9_lista_completa_meio_ab,0.0,01100111001,abbaabbbaab,6,1
v9_lista_completa_meio_ab,0.0,01100111010,abbaabbbaba,6,1
v9_lista_completa_meio_ab,0.0,01100111011,abbaabbbabb,7,1
v9_lista_completa_meio_ab,0.0,01100111100,abbaabbbbaa,6,1
v9_lista_completa_meio_ab,0.0,01100111101,abbaabbbbab,7,1
v9_lista_completa_meio_ab,0.0,01100111110,abbaabbbbba,7,1
v9_lista_completa_meio_ab,0.0,01100111111,abbaabbbbbb,8,1
v9_lista_completa_meio_ab,0.0,01101000000,abbabaaaaaa,3,0
v9_lista_completa_meio_ab,0.0,01101000001,abbabaaaaab,4,0
v9_lista_completa_meio_ab,0.0,01101000010,abbabaaaaba,4,0
v9_lista_completa_meio_ab,0.0,01101000011,abbabaaaabb,5,0
v9_lista_completa_meio_ab,0.0,01101000100,abbabaaabaa,4,0
v9_lista_completa_meio_ab,0.0,01101000101,abbabaaabab,5,0
v9_lista_completa_meio_ab,0.0,01101000110,abbabaaabba,5,0
v9_lista_completa_meio_ab,0.0,01101000111,abbabaaabbb,6,1
v9_lista_completa_meio_ab,0.0,01101001000,abbabaabaaa,4,0
v9_lista_completa_meio_ab,0.0,01101001001,abbabaabaab,5,0
v9_lista_completa_meio_ab,0.0,01101001010,abbabaababa,5,0
v9_lista_completa_meio_ab,0.0,01101001011,abbabaababb,6,1
v9_lista_completa_meio_ab,0.0,01101001100,abbabaabbaa,5,1
v9_lista_completa_meio_ab,0.0,01101001101,abbabaabbab,6,1
v9_lista_completa_meio_ab,0.0,01101001110,abbabaabbba,6,1
v9_lista_completa_meio_ab,0.0,01101001111,abbabaabbbb,7,1
v9_lista_completa_meio_ab,0.0,01101010000,abbababaaaa,4,0
v9_lista_completa_meio_ab,0.0,01101010001,abbababaaab,5,1
v9_lista_completa_meio_ab,0.0,01101010010,abbababaaba,5,0
v9_lista_completa_meio_ab,0.0,01101010011,abbababaabb,6,1
v9_lista_completa_meio_ab,0.0,01101010100,abbabababaa,5,1
v9_lista_completa_meio_ab,0.0,01101010101,abbabababab,6,1
v9_lista_completa_meio_ab,0.0,01101010110,abbabababba,6,1
v9_lista_completa_meio_ab,0.0,01101010111,abbabababbb,7,1
v9_lista_completa_meio_ab,0.0,01101011000,abbababbaaa,5,1
v9_lista_completa_meio_ab,0.0,01101011001,abbababbaab,6,1
v9_lista_completa_meio_ab,0.0,01101011010,abbababbaba,6,1
v9_lista_completa_meio_ab,0.0,01101011011,abbababbabb,7,1
v9_lista_completa_meio_ab,0.0,01101011100,abbababbbaa,6,1
v9_lista_completa_meio_ab,0.0,01101011101,abbababbbab,7,1
v9_lista_completa_meio_ab,0.0,01101011110,abbababbbba,7,1
v9_lista_completa_meio_ab,0.0,01101011111,abbababbbbb,8,1
v9_lista_completa_meio_ab,0.0,01101100000,abbabbaaaaa,4,1
v9_lista_completa_meio_ab,0.0,01101100001,abbabbaaaab,5,1
v9_lista_completa_meio_ab,0.0,01101100010,abbabbaaaba,5,1
v9_lista_completa_meio_ab,0.0,01101100011,abbabbaaabb,6,1
v9_lista_completa_meio_ab,0.0,01101100100,abbabbaabaa,5,1
v9_lista_completa_meio_ab,0.0,01101100101,abbabbaabab,6,1
v9_lista_completa_meio_ab,0.0,01101100110,abbabbaabba,6,1
v9_lista_completa_meio_ab,0.0,01101100111,abbabbaabbb,7,1
v9_lista_completa_meio_ab,0.0,01101101000,abbabbabaaa,5,1
v9_lista_completa_meio_ab,0.0,01101101001,abbabbabaab,6,1
v9_lista_completa_meio_ab,0.0,01101101010,abbabbababa,6,1
v9_lista_completa_meio_ab,0.0,01101101011,abbabbababb,7,1
v9_lista_completa_meio_ab,0.0,01101101100,abbabbabbaa,6,1
v9_lista_completa_meio_ab,0.0,01101101101,abbabbabbab,7,1
v9_lista_completa_meio_ab,0.0,01101101110,abbabbabbba,7,1
v9_lista_completa_meio_ab,0.0,01101101111,abbabbabbbb,8,1
v9_lista_completa_meio_ab,0.0,01101110000,abbabbbaaaa,5,1
v9_lista_completa_meio_ab,0.0,01101110001,abbabbbaaab,6,1
v9_lista_completa_meio_ab,0.0,01101110010,abbabbbaaba,6,1
v9_lista_completa_meio_ab,0.0,01101110011,abbabbbaabb,7,1
v9_lista_completa_meio_ab,0.0,01101110100,abbabbbabaa,6,1
v9_lista_completa_meio_ab,0.0,01101110101,abbabbbabab,7,1
v9_lista_completa_meio_ab,0.0,01101110110,abbabbbabba,7,1
v9_lista_completa_meio_ab,0.0,01101110111,abbabbbabbb,8,1
v9_lista_completa_meio_ab,0.0,01101111000,abbabbbbaaa,6,1
v9_lista_completa_meio_ab,0.0,01101111001,abbabbbbaab,7,1
v9_lista_completa_meio_ab,0.0,01101111010,abbabbbbaba,7,1
v9_lista_completa_meio_ab,0.0,01101111011,abbabbbbabb,8,1
v9_lista_completa_meio_ab,0.0,01101111100,abbabbbbbaa,7,1
v9_lista_completa_meio_ab,0.0,01101111101,abbabbbbbab,8,1
v9_lista_completa_meio_ab,0.0,01101111110,abbabbbbbba,8,1
v9_lista_completa_meio_ab,0.0,01101111111,abbabbbbbbb,9,1
v9_lista_completa_meio_ab,0.0,01110000000,abbbaaaaaaa,3,0
v9_lista_completa_meio_ab,0.0,01110000001,abbbaaaaaab,4,0
v9_lista_completa_meio_ab,0.0,01110000010,abbbaaaaaba,4,0
v9_lista_completa_meio_ab,0.0,01110000011,abbbaaaaabb,5,0
v9_lista_completa_meio_ab,0.0,01110000100,abbbaaaabaa,4,0
v9_lista_completa_meio_ab,0.0,01110000101,abbbaaaabab,5,0
v9_lista_completa_meio_ab,0.0,01110000110,abbbaaaabba,5,0
v9_lista_completa_meio_ab,0.0,01110000111,abbbaaaabbb,6,1
v9_lista_completa_meio_ab,0.0,01110001000,abbbaaabaaa,4,0
v9_lista_completa_meio_ab,0.0,01110001001,abbbaaabaab,5,0
v9_lista_completa_meio_ab,0.0,01110001010,abbbaaababa,5,0
v9_lista_completa_meio_ab,0.0,01110001011,abbbaaababb,6,1
v9_lista_completa_meio_ab,0.0,01110001100,abbbaaabbaa,5,0
v9_lista_completa_meio_ab,0.0,01110001101,abbbaaabbab,6,1
v9_lista_completa_meio_ab,0.0,01110001110,abbbaaabbba,6,1
v9_lista_completa_meio_ab,0.0,01110001111,abbbaaabbbb,7,1
v9_lista_completa_meio_ab,0.0,01110010000,abbbaabaaaa,4,0
v9_lista_completa_meio_ab,0.0,01110010001,abbbaabaaab,5,1
v9_lista_completa_meio_ab,0.0,01110010010,abbbaabaaba,5,0
v9_lista_completa_meio_ab,0.0,01110010011,abbbaabaabb,6,1
v9_lista_completa_meio_ab,0.0,01110010100,abbbaababaa,5,1
v9_lista_completa_meio_ab,0.0,01110010101,abbbaababab,6,1
v9_lista_completa_meio_ab,0.0,01110010110,abbbaababba,6,1
v9_lista_completa_meio_ab,0.0,01110010111,abbbaababbb,7,1
v9_lista_completa_meio_ab,0.0,01110011000,abbbaabbaaa,5,1
v9_lista_completa_meio_ab,0.0,01110011001,abbbaabbaab,6,1
v9_lista_completa_meio_ab,0.0,01110011010,abbbaabbaba,6,1
v9_lista_completa_meio_ab,0.0,01110011011,abbbaabbabb,7,1
v9_lista_completa_meio_ab,0.0,01110011100,abbbaabbbaa,6,1
v9_lista_completa_meio_ab,0.0,01110011101,abbbaabbbab,7,1
v9_lista_completa_meio_ab,0.0,01110011110,abbbaabbbba,7,1
v9_lista_completa_meio_ab,0.0,01110011111,abbbaabbbbb,8,1
v9_lista_completa_meio_ab,0.0,01110100000,abbbabaaaaa,4,1
v9_lista_completa_meio_ab,0.0,01110100001,abbbabaaaab,5,1
v9_lista_completa_meio_ab,0.0,01110100010,abbbabaaaba,5,1
v9_lista_completa_meio_ab,0.0,01110100011,abbbabaaabb,6,1
v9_lista_completa_meio_ab,0.0,01110100100,abbbabaabaa,5,1
v9_lista_completa_meio_ab,0.0,01110100101,abbbabaabab,6,1
v9_lista_completa_meio_ab,0.0,01110100110,abbbabaabba,6,1
v9_lista_completa_meio_ab,0.0,01110100111,abbbabaabbb,7,1
v9_lista_completa_meio_ab,0.0,01110101000,abbbababaaa,5,1
v9_lista_completa_meio_ab,0.0,01110101001,abbbababaab,6,1
v9_lista_completa_meio_ab,0.0,01110101010,abbbabababa,6,1
v9_lista_completa_meio_ab,0.0,01110101011,abbbabababb,7,1
v9_lista_completa_meio_ab,0.0,01110101100,abbbababbaa,6,1
v9_lista_completa_meio_ab,0.0,01110101101,abbbababbab,7,1
v9_lista_completa_meio_ab,0.0,01110101110,abbbababbba,7,1
v9_lista_completa_meio_ab,0.0,01110101111,abbbababbbb,8,1
v9_lista_completa_meio_ab,0.0,01110110000,abbbabbaaaa,5,1
v9_lista_completa_meio_ab,0.0,01110110001,abbbabbaaab,6,1
v9_lista_completa_meio_ab,0.0,01110110010,abbbabbaaba,6,1
v9_lista_completa_meio_ab,0.0,01110110011,abbbabbaabb,7,1
v9_lista_completa_meio_ab,0.0,01110110100,abbbabbabaa,6,1
v9_lista_completa_meio_ab,0.0,01110110101,abbbabbabab,7,1
v9_lista_completa_meio_ab,0.0,01110110110,abbbabbabba,7,1
v9_lista_completa_meio_ab,0.0,01110110111,abbbabbabbb,8,1
v9_lista_completa_meio_ab,0.0,01110111000,abbbabbbaaa,6,1
v9_lista_completa_meio_ab,0.0,01110111001,abbbabbbaab,7,1
v9_lista_completa_meio_ab,0.0,01110111010,abbbabbbaba,7,1
v9_lista_completa_meio_ab,0.0,01110111011,abbbabbbabb,8,1
v9_lista_completa_meio_ab,0.0,01110111100,abbbabbbbaa,7,1
v9_lista_completa_meio_ab,0.0,01110111101,abbbabbbbab,8,1
v9_lista_completa_meio_ab,0.0,01110111110,abbbabbbbba,8,1
v9_lista_completa_meio_ab,0.0,01110111111,abbbabbbbbb,9,1
v9_lista_completa_meio_ab,0.0,01111000000,abbbbaaaaaa,4,0
v9_lista_completa_meio_ab,0.0,01111000001,abbbbaaaaab,5,0
v9_lista_completa_meio_ab,0.0,01111000010,abbbbaaaaba,5,0
v9_lista_completa_meio_ab,0.0,01111000011,abbbbaaaabb,6,1
v9_lista_completa_meio_ab,0.0,01111000100,abbbbaaabaa,5,0
v9_lista_completa_meio_ab,0.0,01111000101,abbbbaaabab,6,1
v9_lista_completa_meio_ab,0.0,01111000110,abbbbaaabba,6,1
v9_lista_completa_meio_ab,0.0,01111000111,abbbbaaabbb,7,1
v9_lista_completa_meio_ab,0.0,01111001000,abbbbaabaaa,5,1
v9_lista_completa_meio_ab,0.0,01111001001,abbbbaabaab,6,1
v9_lista_completa_meio_ab,0.0,01111001010,abbbbaababa,6,1
v9_lista_completa_meio_ab,0.0,01111001011,abbbbaababb,7,1
v9_lista_completa_meio_ab,0.0,01111001100,abbbbaabbaa,6,1
v9_lista_completa_meio_ab,0.0,01111001101,abbbbaabbab,7,1
v9_lista_completa_meio_ab,0.0,01111001110,abbbbaabbba,7,1
v9_lista_completa_meio_ab,0.0,01111001111,abbbbaabbbb,8,1
v9_lista_completa_meio_ab,0.0,01111010000,abbbbabaaaa,5,1
v9_lista_completa_meio_ab,0.0,01111010001,abbbbabaaab,6,1
v9_lista_completa_meio_ab,0.0,01111010010,abbbbabaaba,6,1
v9_lista_completa_meio_ab,0.0,01111010011,abbbbabaabb,7,1
v9_lista_completa_meio_ab,0.0,01111010100,abbbbababaa,6,1
v9_lista_completa_meio_ab,0.0,01111010101,abbbbababab,7,1
v9_lista_completa_meio_ab,0.0,01111010110,abbbbababba,7,1
v9_lista_completa_meio_ab,0.0,01111010111,abbbbababbb,8,1
v9_lista_completa_meio_ab,0.0,01111011000,abbbbabbaaa,6,1
v9_lista_completa_meio_ab,0.0,01111011001,abbbbabbaab,7,1
v9_lista_completa_meio_ab,0.0,01111011010,abbbbabbaba,7,1
v9_lista_completa_meio_ab,0.0,01111011011,abbbbabbabb,8,1
v9_lista_completa_meio_ab,0.0,01111011100,abbbbabbbaa,7,1
v9_lista_completa_meio_ab,0.0,01111011101,abbbbabbbab,8,1
v9_lista_completa_meio_ab,0.0,01111011110,abbbbabbbba,8,1
v9_lista_completa_meio_ab,0.0,01111011111,abbbbabbbbb,9,1
v9_lista_completa_meio_ab,0.0,01111100000,abbbbbaaaaa,5,1
v9_lista_completa_meio_ab,0.0,01111100001,abbbbbaaaab,6,1
v9_lista_completa_meio_ab,0.0,01111100010,abbbbbaaaba,6,1
v9_lista_completa_meio_ab,0.0,01111100011,abbbbbaaabb,7,1
v9_lista_completa_meio_ab,0.0,01111100100,abbbbbaabaa,6,1
v9_lista_completa_meio_ab,0.0,01111100101,abbbbbaabab,7,1
v9_lista_completa_meio_ab,0.0,01111100110,abbbbbaabba,7,1
v9_lista_completa_meio_ab,0.0,01111100111,abbbbbaabbb,8,1
v9_lista_completa_meio_ab,0.0,01111101000,abbbbbabaaa,6,1
v9_lista_completa_meio_ab,0.0,01111101001,abbbbbabaab,7,1
v9_lista_completa_meio_ab,0.0,01111101010,abbbbbababa,7,1
v9_lista_completa_meio_ab,0.0,01111101011,abbbbbababb,8,1
v9_lista_completa_meio_ab,0.0,01111101100,abbbbbabbaa,7,1
v9_lista_completa_meio_ab,0.0,01111101101,abbbbbabbab,8,1
v9_lista_completa_meio_ab,0.0,01111101110,abbbbbabbba,8,1
v9_lista_completa_meio_ab,0.0,01111101111,abbbbbabbbb,9,1
v9_lista_completa_meio_ab,0.0,01111110000,abbbbbbaaaa,6,1
v9_lista_completa_meio_ab,0.0,01111110001,abbbbbbaaab,7,1
v9_lista_completa_meio_ab,0.0,01111110010,abbbbbbaaba,7,1
v9_lista_completa_meio_ab,0.0,01111110011,abbbbbbaabb,8,1
v9_lista_completa_meio_ab,0.0,01111110100,abbbbbbabaa,7,1
v9_lista_completa_meio_ab,0.0,01111110101,abbbbbbabab,8,1
v9_lista_completa_meio_ab,0.0,01111110110,abbbbbbabba,8,1
v9_lista_completa_meio_ab,0.0,01111110111,abbbbbbabbb,9,1
v9_lista_completa_meio_ab,0.0,01111111000,abbbbbbbaaa,7,1
v9_lista_completa_meio_ab,0.0,01111111001,abbbbbbbaab,8,1
v9_lista_completa_meio_ab,0.0,01111111010,abbbbbbbaba,8,1
v9_lista_completa_meio_ab,0.0,01111111011,abbbbbbbabb,9,1
v9_lista_completa_meio_ab,0.0,01111111100,abbbbbbbbaa,8,1
v9_lista_completa_meio_ab,0.0,01111111101,abbbbbbbbab,9,1
v9_lista_completa_meio_ab,0.0,01111111110,abbbbbbbbba,9,1
v9_lista_completa_meio_ab,0.0,01111111111,abbbbbbbbbb,10,1
v9_lista_completa_meio_ab,0.0,10000000000,baaaaaaaaaa,1,0
v9_lista_completa_meio_ab,0.0,10000000001,baaaaaaaaab,2,0
v9_lista_completa_meio_ab,0.0,10000000010,baaaaaaaaba,2,0
v9_lista_completa_meio_ab,0.0,10000000011,baaaaaaaabb,3,0
v9_lista_completa_meio_ab,0.0,10000000100,baaaaaaabaa,2,0
v9_lista_completa_meio_ab,0.0,10000000101,baaaaaaabab,3,0
v9_lista_completa_meio_ab,0.0,10000000110,baaaaaaabba,3,0
v9_lista_completa_meio_ab,0.0,10000000111,baaaaaaabbb,4,0
v9_lista_completa_meio_ab,0.0,10000001000,baaaaaabaaa,2,0
v9_lista_completa_meio_ab,0.0,10000001001,baaaaaabaab,3,0
v9_lista_completa_meio_ab,0.0,10000001010,baaaaaababa,3,0
v9_lista_completa_meio_ab,0.0,10000001011,baaaaaababb,4,0
v9_lista_completa_meio_ab,0.0,10000001100,baaaaaabbaa,3,0
v9_lista_completa_meio_ab,0.0,10000001101,baaaaaabbab,4,0
v9_lista_completa_meio_ab,0.0,10000001110,baaaaaabbba,4,0
v9_lista_completa_meio_ab,0.0,10000001111,baaaaaabbbb,5,0
v9_lista_completa_meio_ab,0.0,10000010000,baaaaabaaaa,2,0
v9_lista_completa_meio_ab,0.0,10000010001,baaaaabaaab,3,0
v9_lista_completa_meio_ab,0.0,10000010010,baaaaabaaba,3,0
v9_lista_completa_meio_ab,0.0,10000010011,baaaaabaabb,4,0
v9_lista_completa_meio_ab,0.0,10000010100,baaaaababaa,3,0
v9_lista_completa_meio_ab,0.0,10000010101,baaaaababab,4,0
v9_lista_completa_meio_ab,0.0,10000010110,baaaaababba,4,0
v9_lista_completa_meio_ab,0.0,10000010111,baaaaababbb,5,0
v9_lista_completa_meio_ab,0.0,10000011000,baaaaabbaaa,3,0
v9_lista_completa_meio_ab,0.0,10000011001,baaaaabbaab,4,0
v9_lista_completa_meio_ab,0.0,10000011010,baaaaabbaba,4,0
v9_lista_completa_meio_ab,0.0,10000011011,baaaaabbabb,5,0
v9_lista_completa_meio_ab,0.0,10000011100,baaaaabbbaa,4,0
v9_lista_completa_meio_ab,0.0,10000011101,baaaaabbbab,5,1
v9_lista_completa_meio_ab,0.0,10000011110,baaaaabbbba,5,0
v9_lista_completa_meio_ab,0.0,10000011111,baaaaabbbbb,6,1
v9_lista_completa_meio_ab,0.0,10000100000,baaaabaaaaa,2,1
v9_lista_completa_meio_ab,0.0,10000100001,baaaabaaaab,3,1
v9_lista_completa_meio_ab,0.0,10000100010,baaaabaaaba,3,1
v9_lista_completa_meio_ab,0.0,10000100011,baaaabaaabb,4,1
v9_lista_completa_meio_ab,0.0,10000100100,baaaabaabaa,3,1
v9_lista_completa_meio_ab,0.0,10000100101,baaaabaabab,4,1
v9_lista_completa_meio_ab,0.0,10000100110,baaaabaabba,4,1
v9_lista_completa_meio_ab,0.0,10000100111,baaaabaabbb,5,1
v9_lista_completa_meio_ab,0.0,10000101000,baaaababaaa,3,1
v9_lista_completa_meio_ab,0.0,10000101001,baaaababaab,4,1
v9_lista_completa_meio_ab,0.0,10000101010,baaaabababa,4,1
v9_lista_completa_meio_ab,0.0,10000101011,baaaabababb,5,1
v9_lista_completa_meio_ab,0.0,10000101100,baaaababbaa,4,1
v9_lista_completa_meio_ab,0.0,10000101101,baaaababbab,5,1
v9_lista_completa_meio_ab,0.0,10000101110,baaaababbba,5,1
v9_lista_completa_meio_ab,0.0,10000101111,baaaababbbb,6,1
v9_lista_completa_meio_ab,0.0,10000110000,baaaabbaaaa,3,1
v9_lista_completa_meio_ab,0.0,10000110001,baaaabbaaab,4,1
v9_lista_completa_meio_ab,0.0,10000110010,baaaabbaaba,4,1
v9_lista_completa_meio_ab,0.0,10000110011,baaaabbaabb,5,1
v9_lista_completa_meio_ab,0.0,10000110100,baaaabbabaa,4,1
v9_lista_completa_meio_ab,0.0,10000110101,baaaabbabab,5,1
v9_lista_completa_meio_ab,0.0,10000110110,baaaabbabba,5,1
v9_lista_completa_meio_ab,0.0,10000110111,baaaabbabbb,6,1
v9_lista_completa_meio_ab,0.0,10000111000,baaaabbbaaa,4,1
v9_lista_completa_meio_ab,0.0,10000111001,baaaabbbaab,5,1
v9_lista_completa_meio_ab,0.0,10000111010,baaaabbbaba,5,1
v9_lista_completa_meio_ab,0.0,10000111011,baaaabbbabb,6,1
v9_lista_completa_meio_ab,0.0,10000111100,baaaabbbbaa,5,1
v9_lista_completa_meio_ab,0.0,10000111101,baaaabbbbab,6,1
v9_lista_completa_meio_ab,0.0,10000111110,baaaabbbbba,6,1
v9_lista_completa_meio_ab,0.0,10000111111,baaaabbbbbb,7,1
v9_lista_completa_meio_ab,0.0,10001000000,baaabaaaaaa,2,0
v9_lista_completa_meio_ab,0.0,10001000001,baaabaaaaab,3,0
v9_lista_completa_meio_ab,0.0,10001000010,baaabaaaaba,3,0
v9_lista_completa_meio_ab,0.0,10001000011,baaabaaaabb,4,0
v9_lista_completa_meio_ab,0.0,10001000100,baaabaaabaa,3,0
v9_lista_completa_meio_ab,0.0,10001000101,baaabaaabab,4,0
v9_lista_completa_meio_ab,0.0,10001000110,baaabaaabba,4,0
v9_lista_completa_meio_ab,0.0,10001000111,baaabaaabbb,5,0
v9_lista_completa_meio_ab,0.0,10001001000,baaabaabaaa,3,0
v9_lista_completa_meio_ab,0.0,10001001001,baaabaabaab,4,0
v9_lista_completa_meio_ab,0.0,10001001010,baaabaababa,4,0
v9_lista_completa_meio_ab,0.0,10001001011,baaabaababb,5,1
v9_lista_completa_meio_ab,0.0,10001001100,baaabaabbaa,4,0
v9_lista_completa_meio_ab,0.0,10001001101,baaabaabbab,5,1
v9_lista_completa_meio_ab,0.0,10001001110,baaabaabbba,5,1
v9_lista_completa_meio_ab,0.0,10001001111,baaabaabbbb,6,1
v9_lista_completa_meio_ab,0.0,10001010000,baaababaaaa,3,0
v9_lista_completa_meio_ab,0.0,10001010001,baaababaaab,4,0
v9_lista_completa_meio_ab,0.0,10001010010,baaababaaba,4,0
v9_lista_completa_meio_ab,0.0,10001010011,baaababaabb,5,1
v9_lista_completa_meio_ab,0.0,10001010100,baaabababaa,4,0
v9_lista_completa_meio_ab,0.0,10001010101,baaabababab,5,1
v9_lista_completa_meio_ab,0.0,10001010110,baaabababba,5,1
v9_lista_completa_meio_ab,0.0,10001010111,baaabababbb,6,1
v9_lista_completa_meio_ab,0.0,10001011000,baaababbaaa,4,0
v9_lista_completa_meio_ab,0.0,10001011001,baaababbaab,5,1
v9_lista_completa_meio_ab,0.0,10001011010,baaababbaba,5,0
v9_lista_completa_meio_ab,0.0,10001011011,baaababbabb,6,1
v9_lista_completa_meio_ab,0.0,10001011100,baaababbbaa,5,1
v9_lista_completa_meio_ab,0.0,10001011101,baaababbbab,6,1
v9_lista_completa_meio_ab,0.0,10001011110,baaababbbba,6,1
v9_lista_completa_meio_ab,0.0,10001011111,baaababbbbb,7,1
v9_lista_completa_meio_ab,0.0,10001100000,baaabbaaaaa,3,1
v9_lista_completa_meio_ab,0.0,10001100001,baaabbaaaab,4,1
v9_lista_completa_meio_ab,0.0,10001100010,baaabbaaaba,4,1
v9_lista_completa_meio_ab,0.0,10001100011,baaabbaaabb,5,1
v9_lista_completa_meio_ab,0.0,10001100100,baaabbaabaa,4,1
v9_lista_completa_meio_ab,0.0,10001100101,baaabbaabab,5,1
v9_lista_completa_meio_ab,0.0,10001100110,baaabbaabba,5,1
v9_lista_completa_meio_ab,0.0,10001100111,baaabbaabbb,6,1
v9_lista_completa_meio_ab,0.0,10001101000,baaabbabaaa,4,1
v9_lista_completa_meio_ab,0.0,10001101001,baaabbabaab,5,1
v9_lista_completa_meio_ab,0.0,10001101010,baaabbababa,5,1
v9_lista_completa_meio_ab,0.0,10001101011,baaabbababb,6,1
v9_lista_completa_meio_ab,0.0,10001101100,baaabbabbaa,5,1
v9_lista_completa_meio_ab,0.0,10001101101,baaabbabbab,6,1
v9_lista_completa_meio_ab,0.0,10001101110,baaabbabbba,6,1
v9_lista_completa_meio_ab,0.0,10001101111,baaabbabbbb,7,1
v9_lista_completa_meio_ab,0.0,10001110000,baaabbbaaaa,4,1
